contact_id,month,day_of_week,contact,num_contacts,days_since_previous,num_contacts_previous,outcome_previous,age,marital,job,education,default,mortgage,personal_loan,call_centre_volume,high_temp,low_temp,forward_rate,num_employed,consumer_confidence,price_index,employment_variation,outcome
18342,jul,thu,mobile,10,-1,0,nonexistent,28,single,administrative,university.degree,no,yes,no,0.065437907,27,19,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
10787,jun,tue,landline,3,-1,0,nonexistent,32,divorced,technical,postgrad,no,yes,no,0.860291306,29,20,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
2057,may,mon,landline,1,-1,0,nonexistent,34,married,management,university.degree,unknown,no,no,1.794227154,26,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
23697,aug,thu,mobile,5,-1,0,nonexistent,37,married,administrative,university.degree,no,yes,no,0.931941736,31,19,4.962,24268.31739,-35.017,256.971,1.25118,FALSE
23164,aug,tue,mobile,4,-1,0,nonexistent,43,married,technical,postgrad,unknown,no,no,0.855148266,28,18,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
24490,nov,mon,mobile,1,-1,0,nonexistent,32,divorced,administrative,high.school,no,yes,no,1.954043122,16,9,4.191,24118.38402,-40.74,256.3,-0.08937,FALSE
32554,may,mon,mobile,2,-1,0,nonexistent,53,divorced,tradesman,4years,no,no,no,1.554027597,28,12,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
15056,jul,thu,mobile,1,-1,0,nonexistent,27,single,industrial,9years,no,no,no,0.668511806,26,21,4.958,24268.31739,-41.419,258.2745,1.25118,FALSE
22125,aug,thu,mobile,1,-1,0,nonexistent,44,married,industrial,4years,unknown,yes,no,2.717722499,28,24,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
27305,nov,fri,mobile,2,-1,0,nonexistent,56,divorced,administrative,high.school,no,yes,no,2.168309145,19,10,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
40575,sep,wed,mobile,2,7,1,success,81,divorced,retired,4years,no,no,no,0.534459561,25,20,0.886,23040.53484,-36.375,259.04725,-0.98307,TRUE
31374,may,wed,mobile,1,-1,0,nonexistent,37,married,industrial,9years,unknown,no,no,1.156505689,26,10,1.334,23669.51229,-44.814,255.45575,-1.60866,FALSE
32862,may,mon,mobile,3,-1,0,nonexistent,27,married,domestic,6years,no,no,no,0.43898252,25,12,1.299,23669.51229,-44.814,255.45575,-1.60866,TRUE
28687,apr,thu,mobile,1,-1,1,failure,44,married,industrial,high.school,unknown,yes,no,2.123138066,22,9,1.41,23669.51229,-45.687,255.95625,-1.60866,FALSE
3800,may,fri,landline,2,-1,0,nonexistent,28,married,industrial,9years,no,yes,no,3.30215242,25,11,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
7739,may,fri,landline,3,-1,0,nonexistent,40,married,professional,high.school,no,yes,no,0.107470359,21,13,4.864,24096.1029,-35.308,258.4835,0.98307,FALSE
4297,may,tue,landline,1,-1,0,nonexistent,50,married,industrial,9years,unknown,yes,yes,2.970678197,24,11,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
28738,apr,thu,mobile,1,-1,0,nonexistent,32,single,administrative,university.degree,no,yes,no,0.539534619,17,8,1.41,23669.51229,-45.687,255.95625,-1.60866,FALSE
25374,nov,tue,mobile,3,-1,1,failure,43,married,technical,postgrad,no,yes,no,2.558610246,19,8,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
20028,aug,mon,mobile,3,-1,0,nonexistent,36,married,technical,high.school,no,no,no,1.762577582,24,23,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
39167,mar,thu,mobile,2,11,3,failure,52,married,professional,high.school,unknown,yes,no,2.315347078,19,6,0.654,23249.88453,-33.756,256.76475,-1.60866,TRUE
37675,aug,wed,mobile,1,13,1,success,74,divorced,retired,4years,no,yes,no,0.270500854,30,22,0.854,23563.21278,-30.458,253.55275,-2.59173,TRUE
16857,jul,thu,mobile,2,-1,0,nonexistent,43,single,industrial,9years,no,no,no,1.23398052,34,18,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
34376,may,thu,mobile,1,-1,1,failure,48,married,industrial,9years,no,no,no,0.076306353,22,12,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
17226,jul,fri,mobile,1,-1,0,nonexistent,49,married,technical,postgrad,unknown,yes,yes,0.626999669,30,19,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
2328,may,tue,landline,1,-1,0,nonexistent,58,married,retired,unknown,no,unknown,unknown,0.688768943,25,11,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
34588,may,thu,mobile,1,11,1,success,27,single,technical,postgrad,no,no,no,1.895411876,21,11,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
38598,oct,fri,landline,4,-1,0,nonexistent,59,divorced,retired,4years,no,yes,no,1.276521138,19,14,0.72,23290.73325,-26.093,254.18525,-3.03858,FALSE
19706,aug,thu,mobile,5,-1,0,nonexistent,48,married,industrial,4years,unknown,yes,yes,4.647058089,31,22,4.968,24268.31739,-35.017,256.971,1.25118,FALSE
4377,may,tue,landline,1,-1,0,nonexistent,42,married,industrial,6years,no,yes,no,0.768320228,26,12,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
1565,may,thu,landline,3,-1,0,nonexistent,36,married,administrative,high.school,no,yes,no,0.520686357,24,11,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
29648,apr,mon,mobile,1,-1,0,nonexistent,32,single,technical,postgrad,no,yes,no,1.122449474,23,10,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
28327,apr,wed,mobile,1,-1,1,failure,35,divorced,technical,postgrad,no,yes,no,3.13452426,24,8,1.445,23669.51229,-45.687,255.95625,-1.60866,FALSE
20966,aug,thu,mobile,1,-1,0,nonexistent,36,married,tradesman,9years,unknown,no,no,2.693237249,33,18,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
4596,may,tue,landline,2,-1,0,nonexistent,42,married,professional,high.school,unknown,yes,no,0.544544972,26,15,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
19776,aug,fri,mobile,1,-1,0,nonexistent,34,married,technical,postgrad,no,no,no,0.336331772,30,24,4.966,24268.31739,-35.017,256.971,1.25118,FALSE
19443,aug,thu,mobile,3,-1,0,nonexistent,45,divorced,technical,postgrad,no,no,no,0.561799858,29,22,4.968,24268.31739,-35.017,256.971,1.25118,FALSE
27303,nov,fri,mobile,7,-1,1,failure,52,married,technical,9years,no,no,no,0.780260658,18,9,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
15166,jul,thu,mobile,2,-1,0,nonexistent,23,single,professional,high.school,no,no,no,0.412265957,29,19,4.958,24268.31739,-41.419,258.2745,1.25118,FALSE
34518,may,thu,mobile,1,-1,0,nonexistent,28,single,industrial,9years,no,no,no,0.266095875,20,12,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
20904,aug,thu,mobile,2,-1,0,nonexistent,47,divorced,administrative,university.degree,unknown,no,no,0.475772049,31,20,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
10757,jun,tue,landline,4,-1,0,nonexistent,37,married,technical,high.school,no,yes,no,2.425013097,24,18,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
7560,may,fri,landline,2,-1,0,nonexistent,48,married,tradesman,high.school,unknown,yes,no,0.668967427,28,12,4.864,24096.1029,-35.308,258.4835,0.98307,FALSE
7376,may,fri,landline,4,-1,0,nonexistent,26,single,industrial,9years,no,no,no,0.851682677,25,13,4.864,24096.1029,-35.308,258.4835,0.98307,FALSE
10564,jun,tue,landline,1,-1,0,nonexistent,34,married,administrative,university.degree,no,yes,yes,0.091424838,22,19,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
2152,may,mon,landline,1,-1,0,nonexistent,37,divorced,tradesman,university.degree,no,yes,yes,0.50720154,21,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
38413,oct,wed,mobile,1,-1,0,nonexistent,44,married,administrative,university.degree,no,no,no,1.429280708,19,16,0.735,23290.73325,-26.093,254.18525,-3.03858,FALSE
25688,nov,wed,mobile,1,-1,0,nonexistent,37,married,industrial,9years,no,yes,no,3.28381855,20,8,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
33509,may,tue,mobile,3,-1,0,nonexistent,35,single,industrial,high.school,no,yes,yes,1.216922673,28,14,1.291,23669.51229,-44.814,255.45575,-1.60866,FALSE
30823,may,tue,mobile,4,-1,1,failure,28,single,professional,unknown,no,yes,no,0.828189828,24,10,1.344,23669.51229,-44.814,255.45575,-1.60866,FALSE
37277,aug,mon,mobile,1,-1,0,nonexistent,38,single,administrative,high.school,no,yes,yes,0.455958213,30,20,0.884,23563.21278,-30.458,253.55275,-2.59173,TRUE
8590,jun,wed,landline,2,-1,0,nonexistent,32,married,professional,high.school,no,no,no,2.374095632,27,19,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
14397,jul,mon,mobile,4,-1,0,nonexistent,45,divorced,industrial,9years,no,no,no,0.123286254,29,18,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
16557,jul,wed,mobile,4,-1,0,nonexistent,30,married,management,university.degree,no,no,no,0.20027012,28,18,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
33687,may,wed,mobile,1,-1,1,failure,41,married,industrial,9years,no,yes,no,2.266671932,22,12,1.281,23669.51229,-44.814,255.45575,-1.60866,FALSE
21633,aug,tue,mobile,11,-1,0,nonexistent,45,single,administrative,university.degree,no,no,yes,0.360029152,27,22,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
17404,jul,mon,mobile,4,-1,0,nonexistent,51,married,technical,9years,unknown,no,no,0.828888935,31,21,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
2089,may,mon,landline,3,-1,0,nonexistent,44,married,industrial,postgrad,unknown,yes,no,1.143120919,26,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
36218,may,thu,mobile,2,-1,0,nonexistent,40,married,industrial,4years,no,yes,no,0.239303027,25,13,1.27,23669.51229,-44.814,255.45575,-1.60866,FALSE
186,may,mon,landline,1,-1,0,nonexistent,51,married,technical,6years,unknown,no,no,0.222185911,22,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
20885,aug,thu,mobile,1,-1,0,nonexistent,34,married,administrative,university.degree,no,no,no,0.958784132,28,21,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
39411,apr,tue,mobile,6,-1,0,nonexistent,82,divorced,domestic,4years,no,unknown,unknown,0.213517228,26,8,0.638,23249.88453,-33.562,257.80975,-1.60866,TRUE
30578,may,mon,mobile,4,-1,0,nonexistent,35,single,domestic,university.degree,no,no,yes,3.5642011,24,13,1.354,23669.51229,-44.814,255.45575,-1.60866,FALSE
13985,jul,fri,mobile,2,-1,0,nonexistent,28,married,professional,high.school,no,no,no,1.87684274,33,15,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
26222,nov,thu,mobile,1,-1,0,nonexistent,53,married,management,university.degree,no,yes,no,0.431246779,19,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
4369,may,tue,landline,2,-1,0,nonexistent,38,single,industrial,9years,no,no,yes,2.668071901,26,14,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
18566,jul,thu,mobile,3,-1,0,nonexistent,28,single,administrative,university.degree,no,no,no,1.47139015,34,17,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
23467,aug,wed,mobile,2,-1,0,nonexistent,39,married,technical,postgrad,unknown,yes,no,0.078808526,34,22,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
111,may,mon,landline,2,-1,0,nonexistent,58,married,unemployed,4years,unknown,no,no,0.392165951,27,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
3626,may,fri,landline,1,-1,0,nonexistent,45,divorced,technical,postgrad,no,yes,no,0.546893447,24,12,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
30601,may,mon,mobile,5,-1,0,nonexistent,39,married,administrative,high.school,no,no,no,2.491862451,24,11,1.354,23669.51229,-44.814,255.45575,-1.60866,TRUE
25210,nov,tue,mobile,2,-1,0,nonexistent,30,single,administrative,high.school,no,unknown,unknown,1.237621416,18,9,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
29407,apr,mon,mobile,1,-1,0,nonexistent,19,single,full_time_education,unknown,no,yes,no,0.608813735,25,9,1.405,23669.51229,-45.687,255.95625,-1.60866,TRUE
1578,may,thu,landline,3,-1,0,nonexistent,29,single,administrative,university.degree,no,yes,no,2.349162852,24,14,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
8509,jun,wed,landline,3,-1,0,nonexistent,39,married,professional,high.school,unknown,yes,no,0.456700602,18,18,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
20603,aug,wed,mobile,1,-1,0,nonexistent,29,unknown,technical,high.school,no,yes,no,2.661981772,30,19,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
11540,jun,fri,landline,3,-1,0,nonexistent,41,married,industrial,9years,no,yes,yes,1.197761275,22,23,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
29730,apr,mon,mobile,3,-1,0,nonexistent,37,single,industrial,4years,no,yes,no,0.622929378,22,10,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
38045,sep,fri,mobile,2,-1,0,nonexistent,73,married,retired,4years,no,yes,no,0.50626301,28,25,0.773,23290.73325,-28.906,254.04225,-3.03858,FALSE
7622,may,fri,landline,3,-1,0,nonexistent,38,married,professional,high.school,no,no,no,0.097349313,26,11,4.864,24096.1029,-35.308,258.4835,0.98307,FALSE
30209,apr,thu,mobile,1,-1,0,nonexistent,37,single,tradesman,university.degree,no,yes,no,1.375649941,29,9,1.365,23669.51229,-45.687,255.95625,-1.60866,TRUE
37256,aug,fri,mobile,1,-1,2,failure,29,single,administrative,high.school,no,no,no,0.387118314,28,19,0.881,23563.21278,-30.458,253.55275,-2.59173,FALSE
7835,jun,mon,landline,1,-1,0,nonexistent,42,married,industrial,6years,no,yes,no,0.910407624,22,20,4.865,24268.31739,-40.546,259.77875,1.25118,TRUE
20936,aug,thu,mobile,2,-1,0,nonexistent,29,single,administrative,high.school,no,no,no,0.599300299,29,22,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
38859,nov,mon,mobile,3,-1,1,failure,43,married,tradesman,high.school,no,no,no,0.410816765,20,7,0.714,23290.73325,-29.197,254.78475,-3.03858,FALSE
20986,aug,thu,mobile,1,-1,0,nonexistent,39,divorced,administrative,university.degree,no,yes,yes,0.179067051,32,20,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
32074,may,fri,mobile,1,-1,0,nonexistent,38,single,administrative,unknown,no,yes,no,0.37501999,20,9,1.313,23669.51229,-44.814,255.45575,-1.60866,FALSE
23137,aug,tue,mobile,1,-1,0,nonexistent,50,divorced,administrative,university.degree,no,no,no,1.017568446,33,24,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
15793,jul,mon,mobile,1,-1,0,nonexistent,43,married,professional,high.school,no,no,no,1.187690852,26,21,4.96,24268.31739,-41.419,258.2745,1.25118,TRUE
32760,may,mon,mobile,1,-1,1,failure,34,married,technical,high.school,no,no,no,0.739240878,28,10,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
24629,nov,mon,mobile,2,-1,0,nonexistent,38,married,management,university.degree,no,no,no,1.032470608,18,9,4.191,24118.38402,-40.74,256.3,-0.08937,FALSE
29690,apr,mon,mobile,2,-1,1,failure,52,married,administrative,university.degree,no,yes,no,0.461763001,23,8,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
5371,may,fri,landline,1,-1,0,nonexistent,58,married,industrial,4years,no,yes,no,1.406321643,29,14,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
39934,jun,thu,landline,1,-1,0,nonexistent,33,single,management,high.school,no,no,no,6.882798718,24,16,0.742,23170.50804,-38.606,258.65125,-1.51929,FALSE
22905,aug,mon,mobile,4,-1,0,nonexistent,46,married,administrative,university.degree,unknown,no,yes,0.326524112,35,22,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
9617,jun,mon,landline,1,-1,0,nonexistent,45,divorced,tradesman,university.degree,no,yes,yes,2.549781257,24,19,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
27873,mar,mon,mobile,4,-1,0,nonexistent,31,divorced,administrative,university.degree,no,no,no,0.818880612,17,7,1.56,23669.51229,-48.5,255.31825,-1.60866,TRUE
12987,jul,tue,mobile,2,-1,0,nonexistent,27,single,administrative,postgrad,no,no,yes,2.043058105,31,20,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
18894,aug,mon,mobile,1,-1,0,nonexistent,60,married,retired,6years,no,no,no,1.385331432,30,22,4.97,24268.31739,-35.017,256.971,1.25118,FALSE
3252,may,thu,landline,2,-1,0,nonexistent,36,single,industrial,4years,no,no,no,1.702053038,26,14,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
26573,nov,thu,mobile,2,-1,0,nonexistent,43,married,administrative,university.degree,no,yes,no,0.581377018,20,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
7987,jun,mon,landline,2,-1,0,nonexistent,39,married,industrial,9years,no,no,no,1.54644476,25,20,4.865,24268.31739,-40.546,259.77875,1.25118,FALSE
19703,aug,thu,mobile,4,-1,0,nonexistent,30,single,administrative,university.degree,no,no,no,0.361306563,29,21,4.968,24268.31739,-35.017,256.971,1.25118,TRUE
38058,sep,fri,mobile,2,-1,0,nonexistent,36,single,administrative,university.degree,no,yes,no,1.675813473,26,21,0.773,23290.73325,-28.906,254.04225,-3.03858,TRUE
30286,apr,thu,mobile,1,-1,0,nonexistent,46,married,professional,high.school,no,yes,yes,2.112950373,20,8,1.365,23669.51229,-45.687,255.95625,-1.60866,TRUE
27541,nov,fri,mobile,2,-1,0,nonexistent,56,married,administrative,university.degree,no,no,no,2.106228459,15,7,4.021,24118.38402,-40.74,256.3,-0.08937,TRUE
18315,jul,wed,mobile,4,-1,0,nonexistent,37,married,industrial,postgrad,no,yes,no,0.377443063,27,21,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
31425,may,wed,mobile,2,-1,0,nonexistent,30,single,management,high.school,no,no,yes,0.35821898,26,14,1.334,23669.51229,-44.814,255.45575,-1.60866,FALSE
15229,jul,thu,landline,4,-1,0,nonexistent,44,married,industrial,6years,unknown,no,no,0.118356702,28,19,4.958,24268.31739,-41.419,258.2745,1.25118,FALSE
566,may,tue,landline,1,-1,0,nonexistent,49,married,industrial,high.school,unknown,no,no,0.642268801,23,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
34942,may,fri,mobile,1,-1,1,failure,51,married,technical,postgrad,no,yes,no,0.67805299,24,11,1.25,23669.51229,-44.814,255.45575,-1.60866,FALSE
3390,may,thu,landline,4,-1,0,nonexistent,38,married,domestic,high.school,unknown,no,no,1.413485346,25,12,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
26653,nov,thu,mobile,1,-1,0,nonexistent,43,divorced,technical,high.school,no,yes,no,0.708586072,20,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
21350,aug,mon,mobile,5,-1,0,nonexistent,32,single,technical,postgrad,no,yes,no,2.154976319,28,25,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
32825,may,mon,mobile,1,-1,1,failure,39,single,industrial,9years,no,yes,no,1.323293495,24,12,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
20470,aug,tue,mobile,1,-1,0,nonexistent,48,married,industrial,9years,no,yes,no,0.586985442,32,23,4.966,24268.31739,-35.017,256.971,1.25118,FALSE
30335,apr,thu,mobile,1,-1,1,failure,71,divorced,retired,4years,no,no,yes,1.881619458,20,7,1.365,23669.51229,-45.687,255.95625,-1.60866,FALSE
14334,jul,mon,landline,5,-1,0,nonexistent,36,married,administrative,university.degree,no,yes,no,3.383522792,32,20,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
27077,nov,fri,mobile,3,-1,0,nonexistent,56,married,technical,postgrad,no,yes,no,0.697250387,21,9,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
9199,jun,fri,landline,1,-1,0,nonexistent,42,married,industrial,4years,unknown,no,no,5.858845617,25,18,4.967,24268.31739,-40.546,259.77875,1.25118,FALSE
2298,may,tue,landline,1,-1,0,nonexistent,51,divorced,industrial,4years,no,no,no,0.581705654,25,13,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
40422,aug,fri,mobile,1,-1,1,failure,41,divorced,technical,university.degree,no,yes,no,0.595184205,30,19,0.905,23170.50804,-37.151,258.57425,-1.51929,FALSE
2055,may,mon,landline,3,-1,0,nonexistent,35,married,administrative,university.degree,no,yes,no,0.421865786,22,12,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
27025,nov,fri,mobile,1,-1,0,nonexistent,36,single,technical,unknown,no,no,no,1.514460601,18,9,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
12771,jul,tue,mobile,1,-1,0,nonexistent,57,married,administrative,postgrad,no,yes,no,0.046876422,27,18,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
2544,may,tue,landline,2,-1,0,nonexistent,34,married,professional,high.school,no,yes,yes,0.900464708,25,13,4.856,24096.1029,-35.308,258.4835,0.98307,FALSE
12721,jul,mon,mobile,1,-1,0,nonexistent,44,married,administrative,high.school,no,yes,no,0.816560173,30,17,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
24844,nov,tue,mobile,1,-1,0,nonexistent,31,divorced,administrative,university.degree,no,yes,no,0.105301495,19,10,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
1668,may,fri,landline,1,-1,0,nonexistent,45,married,administrative,9years,unknown,yes,no,1.089355755,27,11,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
40582,sep,thu,landline,1,-1,0,nonexistent,26,single,administrative,university.degree,no,yes,no,3.080680996,28,19,0.884,23040.53484,-36.375,259.04725,-0.98307,FALSE
20682,aug,wed,mobile,1,-1,0,nonexistent,45,married,tradesman,6years,no,yes,no,2.160655733,31,19,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
31651,may,thu,mobile,1,-1,1,failure,32,married,professional,high.school,unknown,no,no,0.010561447,23,14,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
18580,jul,thu,mobile,2,-1,0,nonexistent,36,married,administrative,high.school,no,yes,no,2.282944322,30,21,4.968,24268.31739,-41.419,258.2745,1.25118,FALSE
